id_driver,date_registration,driver_rating,gold_level_count,receive_marketing,country,service_type,month
53953651,9/17/2019,4.94,2,TRUE,Gremany,TAXI,September
57154847,1/29/2020,4.88,5,TRUE,Gremany,PHV,January
22550834,7/27/2017,4.9,10,FALSE,Spain,TAXI,July
26713712,3/26/2018,4.92,2,FALSE,Gremany,TAXI,March
7895390,10/8/2013,4.92,28,TRUE,Spain,TAXI,October
18059315,8/19/2016,4.95,57,TRUE,Gremany,TAXI,August
17842691,7/28/2016,4.89,2,TRUE,Spain,TAXI,July
23121195,9/7/2017,4.96,18,TRUE,Spain,TAXI,September
4971142,3/26/2013,4.96,104,TRUE,Gremany,TAXI,March
14269202,6/5/2015,4.96,8,TRUE,Spain,TAXI,June
57346614,2/7/2020,5,0,TRUE,Gremany,PHV,February
24264804,11/21/2017,4.79,23,TRUE,Spain,TAXI,November
28711121,5/30/2018,4.94,6,TRUE,Spain,TAXI,May
53363808,8/23/2019,4.98,3,TRUE,Gremany,PHV,August
23464109,9/28/2017,4.95,28,TRUE,Spain,TAXI,September
980978,2/14/2012,4.91,1,TRUE,Gremany,TAXI,February
28233000,5/16/2018,4.92,4,FALSE,Gremany,TAXI,May
19910388,9/19/2014,4.94,33,TRUE,Spain,TAXI,September
57191481,1/31/2020,4.98,0,TRUE,Gremany,PHV,January
13579096,1/26/2015,4.92,66,TRUE,Gremany,TAXI,January
52563947,7/17/2019,4.94,1,TRUE,Gremany,TAXI,July
21043210,5/10/2017,4.97,83,TRUE,Gremany,TAXI,May
14321048,6/17/2015,4.88,11,TRUE,Gremany,TAXI,June
32028284,9/21/2018,4.99,55,FALSE,Gremany,TAXI,September
5808759,5/21/2013,4.98,2,TRUE,Gremany,TAXI,May
19870355,2/9/2017,4.97,52,TRUE,Spain,TAXI,February
14128720,5/12/2015,4.98,39,TRUE,Spain,TAXI,May
28974436,6/6/2018,4.87,0,TRUE,Gremany,TAXI,June
14596568,8/11/2015,4.9,53,TRUE,Spain,TAXI,August
56742489,1/9/2020,4.93,0,FALSE,Gremany,TAXI,January
13082989,11/27/2014,4.94,70,TRUE,Spain,TAXI,November
3816897,1/2/2013,4.98,124,TRUE,Gremany,TAXI,January
19980877,11/15/2016,4.96,91,TRUE,Spain,TAXI,November
28715358,5/30/2018,4.95,77,FALSE,Gremany,TAXI,May
55607104,11/27/2019,4.97,0,TRUE,Gremany,PHV,November
4746906,3/11/2013,4.95,2,FALSE,Spain,TAXI,March
1088,5/29/2011,4.98,90,TRUE,Gremany,TAXI,May
28229254,5/16/2018,4.91,5,TRUE,Spain,TAXI,May
2556,5/29/2011,4.95,2,TRUE,Gremany,TAXI,May
20753326,4/20/2017,4.95,0,TRUE,Gremany,TAXI,April
14405870,7/6/2015,4.91,48,TRUE,Spain,TAXI,July
14810586,9/23/2015,4.89,11,TRUE,Gremany,TAXI,September
55336564,11/14/2019,4.87,0,TRUE,Gremany,PHV,November
53452312,8/27/2019,4.98,0,TRUE,Gremany,PHV,August
12755780,10/27/2014,4.99,21,TRUE,Gremany,TAXI,October
14344338,6/22/2015,4.9,1,TRUE,Gremany,TAXI,June
2593566,10/12/2012,4.92,102,TRUE,Gremany,TAXI,October
6039393,6/5/2013,4.76,6,FALSE,Gremany,TAXI,June
15388958,12/4/2015,4.93,1,TRUE,Spain,TAXI,December
33339735,11/22/2018,4.84,2,TRUE,Spain,TAXI,November
7937402,10/11/2013,4.99,1,TRUE,Gremany,TAXI,October
1431,5/29/2011,4.85,79,TRUE,Gremany,TAXI,May
32104583,9/24/2018,4.87,47,TRUE,Spain,TAXI,September
56967406,1/20/2020,4.93,5,TRUE,Gremany,TAXI,January
4393902,2/12/2013,4.73,4,TRUE,Gremany,TAXI,February
57004256,1/22/2020,4.84,0,TRUE,Gremany,PHV,January
16800340,4/22/2016,4.83,3,TRUE,Spain,TAXI,April
14186513,5/20/2015,4.84,17,TRUE,Spain,TAXI,May
48862942,4/9/2019,4.9,0,TRUE,Spain,TAXI,April
19355537,12/15/2016,4.99,47,FALSE,Gremany,TAXI,December
18427195,9/23/2016,4.93,8,TRUE,Gremany,TAXI,September
19338771,12/13/2016,4.89,0,TRUE,Spain,TAXI,December
54680315,10/16/2019,4.97,2,TRUE,Gremany,PHV,October
679591,1/26/2012,4.92,6,TRUE,Spain,TAXI,January
53348562,8/22/2019,4.79,2,TRUE,Gremany,PHV,August
2502344,10/5/2012,4.94,22,TRUE,Gremany,TAXI,October
3275195,12/4/2012,4.99,5,TRUE,Spain,TAXI,December
53366058,8/23/2019,4.79,8,TRUE,Gremany,PHV,August
13714783,2/20/2015,4.99,0,TRUE,Gremany,TAXI,February
53755676,9/9/2019,4.87,1,TRUE,Gremany,PHV,September
55931762,12/9/2019,4.91,0,TRUE,Gremany,TAXI,December
16699868,4/12/2016,4.89,3,TRUE,Spain,TAXI,April
18246300,9/7/2016,4.88,0,TRUE,Gremany,TAXI,September
10887358,6/5/2014,4.96,37,TRUE,Spain,TAXI,June
16237548,2/26/2016,4.96,74,TRUE,Gremany,TAXI,February
19929826,10/25/2016,4.84,0,TRUE,Spain,TAXI,October
15199465,11/10/2015,4.76,0,TRUE,Spain,TAXI,November
8736200,12/10/2013,4.88,25,TRUE,Gremany,TAXI,December
32119630,9/25/2018,4.77,0,FALSE,Gremany,TAXI,September
14545768,7/31/2015,4.9,11,TRUE,Gremany,TAXI,July
16150380,2/15/2016,4.93,3,TRUE,Gremany,TAXI,February
25302943,1/31/2018,4.94,26,TRUE,Spain,TAXI,January
13884622,3/27/2015,4.96,18,TRUE,Gremany,TAXI,March
18390412,9/20/2016,4.94,0,FALSE,Gremany,TAXI,September
33502607,11/30/2018,4.92,0,FALSE,Gremany,TAXI,November
58195202,3/12/2020,4.79,1,TRUE,Spain,TAXI,March
1243921,5/15/2012,4.8,102,TRUE,Gremany,TAXI,May
22238418,7/7/2017,4.86,40,TRUE,Gremany,TAXI,July
19078437,11/17/2016,4.95,54,TRUE,Spain,TAXI,November
18168666,8/31/2016,4.93,2,TRUE,Gremany,TAXI,August
14374513,6/29/2015,4.75,48,FALSE,Gremany,TAXI,June
23293948,9/18/2017,4.91,43,TRUE,Gremany,TAXI,September
17217265,5/30/2016,4.92,0,FALSE,Gremany,TAXI,May
2917794,11/6/2012,4.84,40,FALSE,Gremany,TAXI,November
14502441,7/21/2015,4.89,1,FALSE,Gremany,TAXI,July
24278052,11/22/2017,4.94,35,TRUE,Gremany,TAXI,November
23798277,10/20/2017,4.66,28,TRUE,Gremany,TAXI,October
14819907,9/24/2015,4.91,6,TRUE,Gremany,TAXI,September
32104831,9/24/2018,4.94,8,TRUE,Spain,TAXI,September
52043141,6/27/2019,4.89,16,FALSE,Spain,TAXI,June
16212697,2/22/2016,4.95,81,TRUE,Spain,TAXI,February
25396523,2/8/2018,4.8,28,TRUE,Spain,TAXI,February
1698,5/29/2011,4.95,2,FALSE,Gremany,TAXI,May
20847801,4/27/2017,4.93,5,TRUE,Gremany,TAXI,April
27846066,5/3/2018,4.96,49,TRUE,Gremany,TAXI,May
20096983,3/6/2017,4.94,37,TRUE,Gremany,TAXI,March
52866459,7/31/2019,5,0,TRUE,Gremany,PHV,July
31708179,9/5/2018,4.86,4,TRUE,Spain,TAXI,September
20285321,3/16/2017,4.73,106,TRUE,Gremany,TAXI,March
55932638,12/9/2019,4.96,0,TRUE,Gremany,PHV,December
18603017,10/7/2016,4.97,9,FALSE,Gremany,TAXI,October
19979577,2/3/2014,4.94,63,TRUE,Spain,TAXI,February
53373052,8/23/2019,4.78,0,TRUE,Gremany,PHV,August
631573,1/23/2012,4.91,0,FALSE,Gremany,TAXI,January
19907576,5/9/2014,4.8,21,TRUE,Spain,TAXI,May
24871742,12/29/2017,4.8,3,TRUE,Gremany,TAXI,December
19968768,2/20/2017,4.94,32,TRUE,Gremany,TAXI,February
27993929,5/8/2018,4.99,13,TRUE,Spain,TAXI,May
17894966,8/1/2016,4.99,0,TRUE,Gremany,TAXI,August
53389963,8/24/2019,4.97,0,TRUE,Gremany,PHV,August
476247,12/1/2011,4.87,16,FALSE,Gremany,TAXI,December
31808485,9/10/2018,4.9,6,TRUE,Spain,TAXI,September
20035855,6/5/2013,4.91,16,TRUE,Spain,TAXI,June
56877823,1/16/2020,4.72,0,TRUE,Spain,TAXI,January
21996441,6/22/2017,4.94,49,TRUE,Spain,TAXI,June
52561790,7/17/2019,4.87,0,FALSE,Spain,TAXI,July
4504565,2/21/2013,4.88,23,FALSE,Gremany,TAXI,February
31607708,8/31/2018,4.92,26,TRUE,Gremany,TAXI,August
54457719,10/7/2019,4.93,0,TRUE,Gremany,PHV,October
1358704,6/11/2012,4.8,0,FALSE,Gremany,TAXI,June
32874592,10/31/2018,4.89,25,TRUE,Spain,TAXI,October
50551322,5/17/2019,4.8,12,TRUE,Gremany,TAXI,May
52677418,7/22/2019,4.88,1,FALSE,Spain,TAXI,July
20473130,3/28/2017,4.84,32,TRUE,Gremany,TAXI,March
1127,5/29/2011,4.99,26,TRUE,Gremany,TAXI,May
10498986,4/28/2014,4.95,24,FALSE,Gremany,TAXI,April
11074148,6/25/2014,4.86,80,TRUE,Spain,TAXI,June
54484619,10/8/2019,4.99,0,TRUE,Gremany,PHV,October
26511409,3/19/2018,5,50,TRUE,Gremany,TAXI,March
21457347,5/22/2017,4.87,20,TRUE,Gremany,TAXI,May
55462929,11/20/2019,4.93,10,TRUE,Spain,TAXI,November
19347693,12/14/2016,4.95,88,TRUE,Spain,TAXI,December
50864368,5/30/2019,4.78,6,TRUE,Spain,TAXI,May
53388226,8/24/2019,4.98,0,TRUE,Gremany,PHV,August
31947744,9/17/2018,4.96,6,FALSE,Gremany,TAXI,September
20118254,3/7/2017,4.94,108,TRUE,Spain,TAXI,March
54481176,10/8/2019,4.93,0,TRUE,Gremany,PHV,October
11616775,8/14/2014,4.9,0,TRUE,Spain,TAXI,August
14029524,4/28/2015,4.96,39,FALSE,Gremany,TAXI,April
58406036,4/14/2020,5,0,TRUE,Gremany,PHV,April
5736036,5/17/2013,4.88,102,TRUE,Spain,TAXI,May
28204072,5/15/2018,4.8,7,TRUE,Gremany,TAXI,May
33197005,11/15/2018,4.85,41,FALSE,Spain,TAXI,November
31948641,9/17/2018,4.92,1,TRUE,Gremany,TAXI,September
55338396,11/14/2019,5,0,TRUE,Gremany,PHV,November
21894764,6/15/2017,4.85,12,TRUE,Spain,TAXI,June
25286480,1/29/2018,4.81,0,FALSE,Gremany,TAXI,January
31858071,9/13/2018,4.95,0,TRUE,Spain,TAXI,September
18852714,10/27/2016,4.94,0,FALSE,Gremany,TAXI,October
31052521,8/2/2018,4.79,2,TRUE,Spain,TAXI,August
33199281,11/15/2018,4.93,22,TRUE,Gremany,TAXI,November
1403530,6/21/2012,4.93,0,FALSE,Gremany,TAXI,June
1994,5/29/2011,4.99,18,FALSE,Gremany,TAXI,May
21614851,5/26/2017,4.94,3,FALSE,Gremany,TAXI,May
49323042,4/30/2019,4.84,0,FALSE,Gremany,TAXI,April
23683454,10/12/2017,4.93,4,TRUE,Gremany,PHV,October
55575144,11/25/2019,4.94,0,TRUE,Gremany,PHV,November
56985869,1/21/2020,4.92,2,TRUE,Spain,TAXI,January
26559428,3/21/2018,4.95,23,TRUE,Spain,TAXI,March
57970812,3/3/2020,4.89,0,FALSE,Spain,TAXI,March
16951224,5/6/2016,4.95,19,TRUE,Gremany,TAXI,May
16696373,4/12/2016,4.97,5,TRUE,Spain,TAXI,April
49370667,5/2/2019,4.75,15,FALSE,Gremany,TAXI,May
55338915,11/14/2019,4.66,0,TRUE,Gremany,PHV,November
14282816,6/8/2015,4.95,22,TRUE,Gremany,TAXI,June
1884,5/29/2011,4.99,18,TRUE,Gremany,TAXI,May
24147937,11/13/2017,4.96,0,TRUE,Gremany,TAXI,November
32122472,9/25/2018,4.97,14,TRUE,Gremany,TAXI,September
19754539,8/18/2014,4.75,17,TRUE,Spain,TAXI,August
50325352,5/7/2019,4.99,0,TRUE,Spain,TAXI,May
20000483,9/23/2013,4.9,55,TRUE,Spain,TAXI,September
15774147,1/7/2016,4.72,0,TRUE,Spain,TAXI,January
1331711,6/5/2012,4.87,0,FALSE,Gremany,TAXI,June
57193559,1/31/2020,4.75,0,TRUE,Gremany,TAXI,January
20555326,4/3/2017,4.94,9,TRUE,Gremany,TAXI,April
4153872,1/25/2013,4.91,27,TRUE,Gremany,TAXI,January
51027484,6/4/2019,4.93,6,TRUE,Spain,TAXI,June
30103795,7/5/2018,4.89,52,TRUE,Gremany,TAXI,July
58409127,4/15/2020,4.73,0,TRUE,Gremany,PHV,April
27586817,4/24/2018,4.93,6,TRUE,Gremany,TAXI,April
2382,5/29/2011,4.89,0,FALSE,Gremany,TAXI,May
20507483,3/31/2017,4.73,19,TRUE,Gremany,TAXI,March
19977742,4/19/2013,4.93,0,TRUE,Spain,TAXI,April
49066926,4/18/2019,4.98,25,TRUE,Gremany,TAXI,April
58178788,3/11/2020,4.94,0,TRUE,Gremany,PHV,March
55929863,12/9/2019,4.97,0,TRUE,Gremany,PHV,December
21684402,5/31/2017,4.71,13,TRUE,Gremany,TAXI,May
18744474,10/17/2016,4.89,11,TRUE,Spain,TAXI,October
55479745,11/21/2019,4.86,0,TRUE,Gremany,PHV,November
14606980,8/14/2015,5,105,TRUE,Gremany,TAXI,August
55949099,12/10/2019,4.89,0,TRUE,Gremany,PHV,December
58806411,6/12/2020,4.89,0,TRUE,Gremany,PHV,June
14758346,9/15/2015,4.97,25,FALSE,Gremany,TAXI,September
14037697,4/30/2015,4.91,0,TRUE,Spain,TAXI,April
16163663,2/17/2016,4.81,0,TRUE,Spain,TAXI,February
10466595,4/25/2014,4.94,0,TRUE,Spain,TAXI,April
32672762,10/22/2018,4.94,0,FALSE,Gremany,TAXI,October
30886073,7/25/2018,4.85,4,FALSE,Spain,TAXI,July
54695896,10/17/2019,4.93,10,TRUE,Gremany,PHV,October
53753984,9/9/2019,4.91,15,TRUE,Gremany,PHV,September
53771916,9/10/2019,4.98,4,TRUE,Gremany,PHV,September
17314181,6/8/2016,4.94,36,TRUE,Gremany,TAXI,June
1009057,2/20/2012,4.81,24,TRUE,Gremany,TAXI,February
53779794,9/10/2019,4.8,10,TRUE,Gremany,PHV,September
9980753,3/12/2014,4.95,91,TRUE,Spain,TAXI,March
3836792,1/3/2013,4.98,0,FALSE,Gremany,TAXI,January
25062720,1/10/2018,4.97,68,TRUE,Spain,TAXI,January
23697629,10/13/2017,4.88,11,TRUE,Spain,TAXI,October
788,5/29/2011,5,0,TRUE,Gremany,TAXI,May
15020571,10/22/2015,4.92,17,TRUE,Spain,TAXI,October
53650429,9/5/2019,4.98,0,TRUE,Gremany,PHV,September
33341417,11/22/2018,4.96,3,TRUE,Gremany,TAXI,November
25624173,2/19/2018,4.37,2,TRUE,Spain,TAXI,February
53470103,8/28/2019,4.99,0,TRUE,Gremany,PHV,August
9574358,2/3/2014,4.94,65,FALSE,Gremany,TAXI,February
33016668,11/6/2018,4.95,1,TRUE,Gremany,TAXI,November
9422254,1/22/2014,4.65,0,FALSE,Gremany,TAXI,January
1255480,5/18/2012,4.97,77,TRUE,Gremany,TAXI,May
28292573,5/18/2018,5,39,TRUE,Gremany,TAXI,May
16339227,3/9/2016,4.85,59,TRUE,Gremany,TAXI,March
219019,7/21/2011,4.98,2,FALSE,Gremany,TAXI,July
15269456,11/19/2015,4.95,0,FALSE,Gremany,TAXI,November
14038507,4/30/2015,4.97,19,TRUE,Gremany,TAXI,April
19429777,12/21/2016,4.84,15,TRUE,Spain,TAXI,December
19758270,4/19/2013,4.97,28,TRUE,Spain,TAXI,April
12837522,11/4/2014,4.93,0,TRUE,Spain,TAXI,November
2199121,9/13/2012,4.96,93,TRUE,Gremany,TAXI,September
31883174,9/14/2018,4.78,29,FALSE,Gremany,TAXI,September
33758875,12/11/2018,4.7,0,FALSE,Spain,TAXI,December
56745178,1/9/2020,4.6,0,FALSE,Gremany,TAXI,January
57291608,2/4/2020,4.87,0,TRUE,Gremany,PHV,February
55792529,12/4/2019,4.71,0,TRUE,Gremany,PHV,December
55459302,11/20/2019,4.87,0,TRUE,Gremany,PHV,November
47571694,3/7/2019,4.91,6,TRUE,Gremany,TAXI,March
33327362,11/21/2018,4.92,4,TRUE,Gremany,TAXI,November
53361508,8/23/2019,4.94,0,TRUE,Gremany,PHV,August
29444695,6/18/2018,4.98,1,TRUE,Gremany,TAXI,June
1224299,5/8/2012,4.82,73,FALSE,Gremany,TAXI,May
12646610,10/15/2014,4.96,81,TRUE,Spain,TAXI,October
10079871,3/21/2014,4.95,101,TRUE,Gremany,TAXI,March
525057,12/21/2011,4.83,0,TRUE,Gremany,TAXI,December
33619252,12/5/2018,4.87,15,TRUE,Spain,TAXI,December
16345517,3/10/2016,4.76,75,TRUE,Spain,TAXI,March
32874954,10/31/2018,4.86,8,TRUE,Spain,TAXI,October
30887537,7/25/2018,4.88,5,TRUE,Spain,TAXI,July
28014432,5/9/2018,4.8,7,FALSE,Spain,TAXI,May
19754874,10/14/2015,4.96,102,TRUE,Spain,TAXI,October
30915777,7/26/2018,5,0,FALSE,Gremany,TAXI,July
49210627,4/25/2019,4.89,0,TRUE,Spain,TAXI,April
3944828,1/10/2013,4.98,38,FALSE,Gremany,TAXI,January
27604415,4/25/2018,4.9,23,TRUE,Spain,TAXI,April
55987131,12/12/2019,4.96,0,TRUE,Spain,TAXI,December
52712877,7/24/2019,4.54,0,TRUE,Spain,TAXI,July
16296697,3/4/2016,4.87,2,FALSE,Gremany,TAXI,March
25467992,2/13/2018,4.79,16,FALSE,Spain,TAXI,February
2765602,10/26/2012,4.74,31,TRUE,Spain,TAXI,October
25396761,2/8/2018,5,0,TRUE,Spain,TAXI,February
22720570,8/8/2017,4.82,26,TRUE,Spain,TAXI,August
27993758,5/8/2018,4.91,0,TRUE,Spain,TAXI,May
55340706,11/14/2019,4.64,0,TRUE,Spain,TAXI,November
55336091,11/14/2019,4.96,0,TRUE,Gremany,PHV,November
54997810,10/29/2019,4.92,23,TRUE,Gremany,PHV,October
15648755,12/28/2015,4.86,1,TRUE,Gremany,TAXI,December
16410363,3/17/2016,4.92,83,TRUE,Spain,TAXI,March
14868115,9/29/2015,4.91,106,TRUE,Spain,TAXI,September
54674851,10/16/2019,4.99,12,TRUE,Gremany,PHV,October
27562119,4/23/2018,4.81,6,FALSE,Gremany,TAXI,April
58194389,3/12/2020,4.97,0,TRUE,Gremany,PHV,March
15487890,12/14/2015,4.97,164,TRUE,Spain,TAXI,December
56124288,12/16/2019,4.79,3,TRUE,Gremany,PHV,December
58179261,3/11/2020,4.99,2,TRUE,Gremany,PHV,March
16223583,2/24/2016,4.82,61,TRUE,Gremany,TAXI,February
20766655,4/21/2017,4.96,81,TRUE,Gremany,TAXI,April
52549267,7/16/2019,4.92,23,FALSE,Gremany,TAXI,July
29045657,6/8/2018,4.92,11,TRUE,Gremany,TAXI,June
33449371,11/27/2018,4.58,11,FALSE,Gremany,TAXI,November
55195427,11/7/2019,4.93,0,TRUE,Gremany,PHV,November
54019479,9/20/2019,4.91,0,TRUE,Gremany,PHV,September
50676926,5/22/2019,4.72,2,FALSE,Spain,TAXI,May
54305402,10/1/2019,4.93,0,TRUE,Gremany,PHV,October
52013990,6/26/2019,4.94,9,FALSE,Gremany,TAXI,June
52561787,7/17/2019,4.69,21,FALSE,Spain,TAXI,July
48757951,4/5/2019,5,16,FALSE,Gremany,TAXI,April
504212,12/13/2011,4.86,59,TRUE,Gremany,TAXI,December
26274615,3/12/2018,4.93,27,TRUE,Gremany,TAXI,March
261891,8/17/2011,4.92,158,TRUE,Gremany,TAXI,August
32909989,11/1/2018,4.84,0,FALSE,Gremany,TAXI,November
11493878,8/7/2014,4.98,0,TRUE,Spain,TAXI,August
3093195,11/20/2012,4.94,55,TRUE,Gremany,TAXI,November
15370071,12/1/2015,4.96,7,TRUE,Gremany,TAXI,December
16176550,2/19/2016,4.86,0,TRUE,Spain,TAXI,February
996,5/29/2011,4.97,14,FALSE,Gremany,TAXI,May
57130145,1/28/2020,4.97,0,TRUE,Gremany,PHV,January
5520050,5/3/2013,4.99,44,TRUE,Gremany,TAXI,May
15441988,12/11/2015,4.99,69,TRUE,Spain,TAXI,December
32160439,9/27/2018,4.78,8,TRUE,Gremany,TAXI,September
33340356,11/22/2018,4.97,34,FALSE,Gremany,TAXI,November
1121323,4/2/2012,4.9,16,FALSE,Gremany,TAXI,April
22060824,6/26/2017,4.92,34,TRUE,Gremany,TAXI,June
55610576,11/27/2019,4.88,0,TRUE,Gremany,PHV,November
33450073,11/27/2018,4.94,55,TRUE,Spain,TAXI,November
16407399,3/17/2016,4.87,3,TRUE,Spain,TAXI,March
18996157,11/9/2016,4.88,74,FALSE,Gremany,TAXI,November
4504340,2/21/2013,5,58,TRUE,Gremany,TAXI,February
57325493,2/6/2020,4.96,0,TRUE,Spain,TAXI,February
20071516,9/16/2013,4.96,0,TRUE,Spain,TAXI,September
471897,11/28/2011,4.93,1,TRUE,Gremany,TAXI,November
51084483,6/6/2019,4.97,7,TRUE,Spain,TAXI,June
14798126,9/21/2015,4.87,36,TRUE,Gremany,TAXI,September
10353435,4/14/2014,4.92,128,TRUE,Gremany,TAXI,April
19368038,12/16/2016,4.77,13,TRUE,Gremany,TAXI,December
20509444,3/31/2017,4.95,27,FALSE,Gremany,TAXI,March
9430999,1/23/2014,4.41,3,TRUE,Gremany,TAXI,January
33759347,12/11/2018,4.97,20,FALSE,Spain,TAXI,December
53363458,8/23/2019,4.89,0,TRUE,Gremany,PHV,August
26957409,4/3/2018,4.99,44,TRUE,Gremany,TAXI,April
19056667,11/15/2016,4.75,58,TRUE,Gremany,TAXI,November
13074280,11/26/2014,4.96,93,TRUE,Spain,TAXI,November
57446562,2/11/2020,5,0,FALSE,Gremany,TAXI,February
57292432,2/4/2020,4.85,0,TRUE,Gremany,PHV,February
52217178,7/3/2019,4.96,22,TRUE,Spain,TAXI,July
18113793,8/25/2016,4.93,98,TRUE,Gremany,TAXI,August
33015324,11/6/2018,4.67,0,FALSE,Gremany,TAXI,November
53327973,8/21/2019,4.73,0,TRUE,Gremany,PHV,August
16046920,2/4/2016,4.93,101,TRUE,Spain,TAXI,February
57169936,1/30/2020,4.91,6,TRUE,Spain,TAXI,January
55596072,11/26/2019,4.73,0,TRUE,Gremany,PHV,November
30295031,7/9/2018,4.82,1,FALSE,Gremany,TAXI,July
34621738,1/24/2019,4.91,0,TRUE,Spain,TAXI,January
53653699,9/5/2019,4.9,0,FALSE,Gremany,TAXI,September
16270726,2/29/2016,4.98,2,TRUE,Spain,TAXI,February
33586153,12/3/2018,4.78,9,TRUE,Spain,TAXI,December
56983234,1/21/2020,4.95,0,TRUE,Gremany,PHV,January
20807383,4/24/2017,4.75,10,FALSE,Gremany,TAXI,April
15872583,1/18/2016,4.94,140,TRUE,Gremany,TAXI,January
48900142,4/11/2019,4.77,4,FALSE,Spain,TAXI,April
1085,5/29/2011,4.97,22,TRUE,Gremany,TAXI,May
830,5/29/2011,4.91,0,TRUE,Gremany,TAXI,May
51259890,6/12/2019,4.99,12,TRUE,Gremany,TAXI,June
47715582,3/14/2019,4.97,0,FALSE,Gremany,TAXI,March
53349270,8/22/2019,4.74,7,TRUE,Gremany,PHV,August
22721392,8/8/2017,4.94,4,TRUE,Gremany,TAXI,August
33033474,11/7/2018,4.89,8,TRUE,Spain,TAXI,November
19904900,9/18/2015,4.93,12,TRUE,Spain,TAXI,September
19870280,5/4/2015,4.89,1,TRUE,Spain,TAXI,May
54699476,10/17/2019,4.99,0,TRUE,Gremany,PHV,October
24489363,12/6/2017,4.98,0,TRUE,Gremany,TAXI,December
476382,12/1/2011,4.92,0,TRUE,Gremany,TAXI,December
248405,8/9/2011,4.91,7,TRUE,Gremany,TAXI,August
1183727,4/25/2012,4.82,1,FALSE,Gremany,TAXI,April
50842773,5/29/2019,4.86,17,TRUE,Spain,TAXI,May
57768608,2/25/2020,4.97,7,TRUE,Gremany,PHV,February
58307520,3/23/2020,4.83,6,FALSE,Spain,TAXI,March
49044346,4/17/2019,4.71,0,FALSE,Gremany,TAXI,April
18023070,8/15/2016,5,0,TRUE,Gremany,TAXI,August
6177410,6/14/2013,4.78,7,FALSE,Gremany,TAXI,June
53286987,8/19/2019,4.93,14,TRUE,Gremany,PHV,August
6700063,7/19/2013,4.84,0,TRUE,Gremany,TAXI,July
10641791,5/12/2014,4.9,7,TRUE,Gremany,TAXI,May
31719443,9/6/2018,4.97,0,TRUE,Spain,TAXI,September
53349947,8/22/2019,4.98,0,TRUE,Gremany,PHV,August
53824886,9/12/2019,4.85,0,FALSE,Gremany,TAXI,September
15249229,11/16/2015,4.84,13,FALSE,Gremany,TAXI,November
54464496,10/7/2019,4.93,1,TRUE,Gremany,PHV,October
15666272,12/30/2015,4.86,17,TRUE,Spain,TAXI,December
51284543,6/13/2019,4.75,1,TRUE,Spain,TAXI,June
28208266,5/15/2018,4.91,35,TRUE,Spain,TAXI,May
13814484,3/12/2015,4.95,0,FALSE,Gremany,TAXI,March
19820116,2/2/2017,4.96,46,TRUE,Gremany,TAXI,February
55988809,12/12/2019,4.95,23,TRUE,Gremany,TAXI,December
19904834,4/6/2016,4.94,95,TRUE,Spain,TAXI,April
19924620,2/6/2014,4.78,13,TRUE,Spain,TAXI,February
16620499,4/5/2016,4.92,16,TRUE,Spain,TAXI,April
16698104,4/12/2016,4.81,0,TRUE,Spain,TAXI,April
18330477,9/15/2016,4.97,68,FALSE,Gremany,TAXI,September
25010974,1/5/2018,4.88,62,TRUE,Spain,TAXI,January
53495093,8/29/2019,4.31,0,FALSE,Gremany,TAXI,August
14030507,4/28/2015,4.92,29,FALSE,Gremany,TAXI,April
54523024,10/10/2019,4.97,0,TRUE,Gremany,PHV,October
50484096,5/14/2019,4.89,9,TRUE,Spain,TAXI,May
16774785,4/19/2016,4.84,10,TRUE,Gremany,TAXI,April
53654183,9/5/2019,4.92,1,TRUE,Gremany,PHV,September
8360545,11/11/2013,4.95,0,FALSE,Gremany,TAXI,November
48721545,4/3/2019,4.96,21,FALSE,Gremany,TAXI,April
48369427,3/20/2019,4.96,33,TRUE,Gremany,TAXI,March
25451938,2/12/2018,4.96,22,TRUE,Spain,TAXI,February
17298212,6/6/2016,4.85,5,TRUE,Gremany,TAXI,June
54307095,10/1/2019,4.93,0,TRUE,Gremany,PHV,October
34378217,1/9/2019,4.9,12,TRUE,Spain,TAXI,January
31167928,8/8/2018,4.88,6,FALSE,Spain,TAXI,August
15155349,11/3/2015,4.91,38,FALSE,Spain,TAXI,November
49370749,5/2/2019,4.77,14,FALSE,Gremany,TAXI,May
20554595,4/3/2017,4.89,1,TRUE,Gremany,TAXI,April
48577698,3/28/2019,4.94,19,TRUE,Spain,TAXI,March
24506728,12/7/2017,4.76,0,TRUE,Spain,TAXI,December
1485924,7/3/2012,4.89,19,FALSE,Gremany,TAXI,July
55463153,11/20/2019,4.99,0,TRUE,Gremany,PHV,November
248490,8/9/2011,4.91,8,TRUE,Gremany,TAXI,August
10923731,6/9/2014,4.95,48,TRUE,Spain,TAXI,June
33054957,11/8/2018,4.96,0,TRUE,Gremany,TAXI,November
10040546,3/17/2014,4.86,21,TRUE,Gremany,TAXI,March
56748568,1/9/2020,4.83,0,TRUE,Gremany,PHV,January
6898008,8/2/2013,4.62,0,TRUE,Gremany,TAXI,August
15573612,12/21/2015,4.85,18,FALSE,Gremany,TAXI,December
20280098,3/16/2017,4.89,22,FALSE,Gremany,TAXI,March
43434904,2/26/2019,4.97,43,TRUE,Gremany,TAXI,February
17312639,6/8/2016,4.69,0,FALSE,Spain,TAXI,June
57274679,2/3/2020,4.89,0,TRUE,Gremany,PHV,February
